model,year,price,transmission,mileage,fuelType,mpg,engineSize
 RAV4,2014,9998,Manual,78650,Diesel,49.6,2.2
 RAV4,2017,21971,Automatic,37258,Hybrid,55.4,2.5
 RAV4,2016,19452,Automatic,27176,Hybrid,57.6,2.5
 RAV4,2017,20667,Automatic,25000,Hybrid,57.6,2.5
 RAV4,2013,10990,Automatic,45000,Diesel,42.2,2.2
 RAV4,2017,18495,Automatic,40101,Hybrid,57.6,2.5
 RAV4,2016,13995,Manual,38338,Diesel,60.1,2.0
 RAV4,2019,31995,Automatic,11970,Hybrid,49.6,2.5
 RAV4,2019,31995,Automatic,11728,Hybrid,49.6,2.5
 RAV4,2017,19990,Automatic,29802,Hybrid,55.4,2.5
 RAV4,2016,14295,Manual,31887,Diesel,60.1,2.0
 RAV4,2017,22795,Automatic,20216,Hybrid,55.4,2.5
 RAV4,2016,18500,Automatic,46035,Hybrid,55.4,2.5
 RAV4,2015,11495,Manual,44652,Diesel,53.0,2.0
 RAV4,2014,10999,Manual,57942,Diesel,53.0,2.0
 RAV4,2017,21998,Automatic,13285,Hybrid,57.6,2.5
 RAV4,2016,17250,Automatic,60602,Hybrid,55.4,2.5
 RAV4,2016,18695,Automatic,46035,Hybrid,55.4,2.5
 RAV4,2017,13998,Manual,32815,Diesel,60.1,2.0
 RAV4,2014,9780,Manual,88870,Diesel,57.6,2.0
 RAV4,2016,18998,Automatic,30117,Hybrid,57.6,2.5
 RAV4,2015,10995,Manual,63000,Diesel,49.6,2.2
 RAV4,2017,22995,Automatic,28486,Hybrid,55.4,2.5
 RAV4,2016,19490,Automatic,30000,Hybrid,57.6,2.5
 RAV4,2015,12480,Automatic,45848,Diesel,42.2,2.2
 RAV4,2017,21000,Automatic,27999,Hybrid,57.6,2.5
 RAV4,2016,21000,Automatic,31059,Hybrid,55.4,2.5
 RAV4,2014,10999,Manual,57942,Diesel,53.0,2.0
 RAV4,2017,22000,Automatic,19511,Hybrid,55.4,2.5
 RAV4,2016,12498,Manual,49814,Diesel,60.1,2.0
 RAV4,2018,25500,Automatic,18861,Hybrid,55.4,2.5
 RAV4,2017,19998,Automatic,41351,Hybrid,55.4,2.5
 RAV4,2013,9990,Manual,59934,Diesel,49.6,2.2
 RAV4,2017,16675,Manual,22565,Diesel,60.1,2.0
 RAV4,2019,29000,Automatic,10853,Hybrid,51.1,2.5
 RAV4,2016,13000,Manual,56437,Diesel,60.1,2.0
 RAV4,2016,23000,Automatic,15364,Hybrid,55.4,2.5
 RAV4,2013,9945,Manual,62541,Diesel,49.6,2.2
 RAV4,2019,33880,Automatic,7576,Hybrid,49.6,2.5
 RAV4,2017,21480,Automatic,39833,Hybrid,55.4,2.5
 RAV4,2015,13500,Manual,45757,Diesel,57.6,2.0
 RAV4,2015,13500,Manual,45757,Diesel,57.6,2.0
 RAV4,2019,27790,Automatic,16360,Hybrid,51.1,2.5
 RAV4,2016,17795,Automatic,37852,Hybrid,57.6,2.5
 RAV4,2016,21298,Automatic,4671,Hybrid,57.6,2.5
 RAV4,2016,19287,Automatic,49962,Hybrid,55.4,2.5
 RAV4,2013,9250,Manual,70964,Diesel,49.6,2.2
 RAV4,2014,11000,Manual,52561,Diesel,57.6,2.0
 RAV4,2015,13200,Manual,10763,Diesel,57.6,2.0
 RAV4,2019,29980,Automatic,6691,Hybrid,49.6,2.5
 RAV4,2016,19995,Automatic,24757,Hybrid,57.6,2.5
 RAV4,2016,18995,Automatic,43546,Hybrid,55.4,2.5
 RAV4,2017,19480,Automatic,10985,Gasoline,43.5,2.0
 RAV4,2016,18498,Automatic,31522,Hybrid,57.6,2.5
 RAV4,2017,18490,Automatic,30305,Gasoline,43.5,2.0
 RAV4,2016,19490,Automatic,32311,Hybrid,57.6,2.5
 RAV4,2017,22995,Automatic,25889,Hybrid,55.4,2.5
 RAV4,2017,18995,Automatic,39000,Hybrid,57.6,2.5
 RAV4,2017,18490,Automatic,30724,Gasoline,43.5,2.0
 RAV4,2014,10490,Manual,67712,Diesel,53.0,2.0
 RAV4,2016,16980,Automatic,24560,Gasoline,43.5,2.0
 RAV4,2014,10995,Manual,49429,Diesel,53.0,2.0
 RAV4,2016,21495,Automatic,13586,Hybrid,57.6,2.5
 RAV4,2019,33595,Automatic,8000,Hybrid,49.6,2.5
 RAV4,2016,14995,Manual,27762,Diesel,60.1,2.0
 RAV4,2016,21995,Automatic,16000,Hybrid,55.4,2.5
 RAV4,2016,14295,Manual,22262,Diesel,60.1,2.0
 RAV4,2017,17390,Automatic,28546,Gasoline,43.5,2.0
 RAV4,2016,16980,Manual,19570,Diesel,60.1,2.0
 RAV4,2017,12998,Manual,57423,Diesel,60.1,2.0
 RAV4,2017,20290,Automatic,27498,Hybrid,57.6,2.5
 RAV4,2017,20690,Automatic,48265,Hybrid,55.4,2.5
 RAV4,2016,13290,Manual,38655,Diesel,60.1,2.0
 RAV4,2017,19000,Automatic,16000,Gasoline,43.5,2.0
 RAV4,2017,20498,Automatic,20829,Hybrid,57.6,2.5
 RAV4,2016,19490,Automatic,11544,Hybrid,57.6,2.5
 RAV4,2016,21990,Automatic,39039,Hybrid,55.4,2.5
 RAV4,2020,31790,Automatic,1652,Hybrid,49.6,2.5
 RAV4,2016,15990,Manual,20553,Diesel,60.1,2.0
 RAV4,2016,20790,Automatic,32132,Hybrid,55.4,2.5
 RAV4,2017,19995,Automatic,30489,Hybrid,57.6,2.5
 RAV4,2015,13690,Automatic,50417,Diesel,42.2,2.2
 RAV4,2017,21990,Automatic,14562,Hybrid,57.6,2.5
 RAV4,2016,18490,Automatic,40049,Hybrid,57.6,2.5
 RAV4,2013,11995,Manual,29445,Diesel,49.6,2.2
 RAV4,2018,22995,Automatic,13833,Gasoline,43.5,2.0
 RAV4,2016,18995,Automatic,31492,Hybrid,57.6,2.5
 RAV4,2016,18710,Automatic,37971,Hybrid,57.6,2.5
 RAV4,2017,18798,Automatic,37386,Hybrid,57.6,2.5
 RAV4,2017,20995,Automatic,25601,Hybrid,57.6,2.5
 RAV4,2016,13610,Automatic,60841,Gasoline,43.5,2.0
 RAV4,2017,20990,Automatic,17681,Gasoline,43.5,2.0
 RAV4,2017,19995,Automatic,39343,Hybrid,57.6,2.5
 RAV4,2016,23995,Automatic,16551,Hybrid,55.4,2.5
 RAV4,2017,19995,Automatic,29655,Hybrid,57.6,2.5
 RAV4,2017,21498,Automatic,21263,Hybrid,57.6,2.5
 RAV4,2017,21995,Automatic,22329,Hybrid,57.6,2.5
 RAV4,2016,14995,Manual,25801,Diesel,60.1,2.0
 RAV4,2015,11795,Automatic,48125,Diesel,42.2,2.2
 RAV4,2016,18995,Automatic,46531,Hybrid,57.6,2.5
 RAV4,2017,20000,Automatic,25303,Hybrid,57.6,2.5
 RAV4,2017,21795,Automatic,22726,Hybrid,57.6,2.5
 RAV4,2017,15295,Manual,39624,Diesel,60.1,2.0
 RAV4,2017,21095,Automatic,8992,Hybrid,57.6,2.5
 RAV4,2017,19995,Automatic,31685,Hybrid,55.4,2.5
 RAV4,2017,21500,Automatic,27751,Hybrid,55.4,2.5
 RAV4,2018,19990,Automatic,23165,Gasoline,43.5,2.0
 RAV4,2015,9547,Manual,60148,Diesel,57.6,2.0
 RAV4,2018,25980,Automatic,10864,Hybrid,55.4,2.5
 RAV4,2020,33995,Automatic,1500,Hybrid,51.1,2.5
 RAV4,2017,15995,Manual,22864,Diesel,60.1,2.0
 RAV4,2016,14499,Manual,32070,Diesel,60.1,2.0
 RAV4,2017,14450,Manual,61000,Diesel,60.1,2.0
 RAV4,2016,20349,Automatic,8080,Hybrid,57.6,2.5
 RAV4,2016,13900,Manual,14152,Diesel,60.1,2.0
 RAV4,2016,18590,Automatic,30635,Hybrid,57.6,2.5
 RAV4,2016,13790,Manual,37849,Diesel,60.1,2.0
 RAV4,2016,14288,Manual,30100,Diesel,60.1,2.0
 RAV4,2015,13499,Manual,18200,Diesel,57.6,2.0
 RAV4,2017,16711,Manual,17000,Diesel,60.1,2.0
 RAV4,2015,13330,Automatic,36426,Gasoline,39.2,2.0
 RAV4,2016,13999,Manual,31457,Diesel,60.1,2.0
 RAV4,2014,12495,Manual,30726,Diesel,53.0,2.0
 RAV4,2016,18999,Automatic,24770,Hybrid,57.6,2.5
 RAV4,2017,18562,Manual,11556,Diesel,60.1,2.0
 RAV4,2017,15293,Manual,26191,Diesel,60.1,2.0
 RAV4,2019,33626,Automatic,7191,Hybrid,49.6,2.5
 RAV4,2015,12711,Manual,56203,Diesel,53.0,2.0
 RAV4,2013,10311,Manual,57299,Diesel,49.6,2.2
 RAV4,2016,20298,Automatic,18078,Hybrid,57.6,2.5
 RAV4,2017,17235,Automatic,65452,Hybrid,57.6,2.5
 RAV4,2017,21508,Automatic,17807,Hybrid,57.6,2.5
 RAV4,2017,21766,Automatic,15507,Hybrid,57.6,2.5
 RAV4,2015,12232,Manual,46000,Diesel,53.0,2.0
 RAV4,2018,25991,Automatic,13000,Hybrid,55.4,2.5
 RAV4,2017,21322,Automatic,19849,Hybrid,57.6,2.5
 RAV4,2016,21192,Automatic,24281,Hybrid,55.4,2.5
 RAV4,2019,32860,Automatic,4271,Hybrid,49.6,2.5
 RAV4,2016,20791,Automatic,35046,Hybrid,55.4,2.5
 RAV4,2019,33892,Automatic,7735,Hybrid,49.6,2.5
 RAV4,2017,22362,Automatic,7408,Hybrid,57.6,2.5
 RAV4,2016,20000,Automatic,13322,Hybrid,57.6,2.5
 RAV4,2016,23691,Automatic,13281,Hybrid,55.4,2.5
 RAV4,2017,15200,Manual,47026,Diesel,60.1,2.0
 RAV4,2017,17995,Automatic,35509,Gasoline,43.5,2.0
 RAV4,2016,19991,Automatic,25252,Hybrid,57.6,2.5
 RAV4,2017,21323,Automatic,19986,Hybrid,57.6,2.5
 RAV4,2017,20182,Automatic,25714,Gasoline,43.5,2.0
 RAV4,2013,10191,Manual,54115,Diesel,49.6,2.2
 RAV4,2017,14897,Manual,37100,Diesel,60.1,2.0
 RAV4,2016,19599,Automatic,45950,Hybrid,55.4,2.5
 RAV4,2015,14999,Automatic,33481,Diesel,42.2,2.2
 RAV4,2017,19250,Automatic,34000,Hybrid,57.6,2.5
 RAV4,2014,11990,Manual,34050,Diesel,53.0,2.0
 RAV4,2015,11999,Manual,64609,Diesel,53.0,2.0
 RAV4,2017,15999,Manual,27170,Diesel,60.1,2.0
 RAV4,2017,14500,Manual,33432,Diesel,60.1,2.0
 RAV4,2016,19999,Automatic,55185,Hybrid,57.6,2.5
 RAV4,2019,29550,Automatic,8357,Hybrid,49.6,2.5
 RAV4,2017,14695,Manual,40376,Diesel,60.1,2.0
 RAV4,2017,18995,Automatic,21676,Gasoline,43.5,2.0
 RAV4,2016,15495,Automatic,43000,Gasoline,43.5,2.0
 RAV4,2018,17590,Manual,29883,Diesel,60.1,2.0
 RAV4,2017,21999,Automatic,19296,Hybrid,57.6,2.5
 RAV4,2019,30000,Automatic,6677,Hybrid,49.6,2.5
 RAV4,2017,20750,Automatic,18750,Hybrid,55.4,2.5
 RAV4,2017,19999,Automatic,13069,Gasoline,43.5,2.0
 RAV4,2014,14295,Semi-Auto,31306,Gasoline,39.2,2.0
 RAV4,2017,23895,Automatic,30524,Hybrid,55.4,2.5
 RAV4,2017,20000,Automatic,18800,Hybrid,57.6,2.5
 RAV4,2017,21000,Automatic,7700,Hybrid,57.6,2.5
 RAV4,2017,17900,Automatic,44687,Hybrid,57.6,2.5
 RAV4,2016,17295,Automatic,39510,Hybrid,57.6,2.5
 RAV4,2017,15450,Manual,19200,Diesel,60.1,2.0
 RAV4,2013,12495,Automatic,30524,Diesel,42.2,2.2
 RAV4,2016,21250,Automatic,18501,Hybrid,57.6,2.5
 RAV4,2016,22075,Automatic,38000,Hybrid,55.4,2.5
 RAV4,2017,20795,Automatic,28128,Hybrid,57.6,2.5
 RAV4,2016,19490,Automatic,6254,Gasoline,43.5,2.0
 RAV4,2016,14650,Manual,22080,Diesel,60.1,2.0
 RAV4,2014,10995,Manual,41411,Diesel,57.6,2.0
 RAV4,2016,19990,Automatic,26128,Hybrid,57.6,2.5
 RAV4,2016,20790,Automatic,32196,Hybrid,55.4,2.5
 RAV4,2017,18000,Automatic,33128,Gasoline,43.5,2.0
 RAV4,2016,14010,Manual,47000,Diesel,60.1,2.0
 RAV4,2017,16000,Manual,38000,Diesel,60.1,2.0
 RAV4,2013,10500,Manual,57962,Diesel,49.6,2.2
 RAV4,2017,25000,Automatic,22860,Hybrid,55.4,2.5
 RAV4,2017,14795,Manual,47362,Diesel,60.1,2.0
 RAV4,2017,20870,Automatic,30096,Hybrid,57.6,2.5
 RAV4,2017,15995,Manual,18000,Diesel,60.1,2.0
 RAV4,2016,20250,Automatic,29200,Hybrid,57.6,2.5
 RAV4,2017,15750,Manual,32804,Diesel,60.1,2.0
 RAV4,2016,20995,Automatic,40006,Hybrid,57.6,2.5
 RAV4,2013,12295,Manual,43573,Diesel,57.6,2.0
 RAV4,2017,15895,Manual,42810,Diesel,60.1,2.0
 RAV4,2017,17295,Manual,31057,Diesel,60.1,2.0
 RAV4,2016,23995,Automatic,23750,Hybrid,55.4,2.5
 RAV4,2017,18995,Automatic,40312,Hybrid,57.6,2.5
 RAV4,2016,15995,Manual,37531,Diesel,60.1,2.0
 RAV4,2017,22995,Automatic,31284,Hybrid,55.4,2.5
 RAV4,2016,21995,Automatic,22531,Hybrid,55.4,2.5
 RAV4,2015,11395,Manual,66973,Diesel,57.6,2.0
 RAV4,2017,19862,Automatic,42596,Hybrid,57.6,2.5
 RAV4,2016,21018,Automatic,57500,Hybrid,57.6,2.5
 RAV4,2017,20112,Automatic,62734,Hybrid,55.4,2.5
 RAV4,2016,20495,Automatic,32754,Gasoline,43.5,2.0
 RAV4,2019,32495,Automatic,12740,Hybrid,49.6,2.5
 RAV4,2017,21395,Automatic,53569,Hybrid,55.4,2.5
 RAV4,2018,22346,Automatic,10116,Gasoline,48.7,2.0
 RAV4,2016,21271,Automatic,27361,Hybrid,55.4,2.5
 RAV4,2015,11804,Manual,38999,Diesel,57.6,2.0
 RAV4,2016,18995,Automatic,47339,Hybrid,57.6,2.5
 RAV4,2020,36500,Automatic,1114,Hybrid,49.6,2.5
 RAV4,2016,16700,Automatic,63016,Hybrid,57.6,2.5
 RAV4,2015,10500,Manual,52462,Diesel,57.6,2.0
 RAV4,2016,21000,Automatic,14000,Hybrid,57.6,2.5
 RAV4,2015,14000,Automatic,47291,Diesel,42.2,2.2
 RAV4,2017,19000,Automatic,25981,Gasoline,43.5,2.0
 RAV4,2016,22000,Automatic,37713,Hybrid,55.4,2.5
 RAV4,2016,13599,Manual,43733,Diesel,60.1,2.0
 RAV4,2016,19545,Automatic,51242,Hybrid,55.4,2.5
 RAV4,2016,16217,Automatic,24431,Gasoline,43.5,2.0
 RAV4,2017,20750,Automatic,25596,Hybrid,57.6,2.5
 RAV4,2019,29903,Automatic,9000,Hybrid,51.1,2.5
 RAV4,2013,11270,Automatic,67000,Diesel,42.2,2.2
 RAV4,2017,21995,Automatic,32480,Hybrid,57.6,2.5
 RAV4,2017,21692,Automatic,23237,Hybrid,57.6,2.5
 RAV4,2017,22485,Automatic,32814,Hybrid,55.4,2.5
 RAV4,2018,27006,Automatic,13627,Hybrid,55.4,2.5
 RAV4,2016,20444,Automatic,16745,Hybrid,57.6,2.5
 RAV4,2016,17750,Automatic,18863,Gasoline,43.5,2.0
 RAV4,2017,20999,Automatic,11500,Gasoline,43.5,2.0
 RAV4,2017,17995,Manual,36000,Diesel,60.1,2.0
 RAV4,2017,18991,Automatic,33900,Gasoline,43.5,2.0
 RAV4,2013,9991,Manual,63808,Diesel,49.6,2.2
 RAV4,2016,23490,Automatic,26895,Hybrid,55.4,2.5
 RAV4,2019,29900,Automatic,16885,Hybrid,49.6,2.5
 RAV4,2014,10201,Manual,58941,Diesel,53.0,2.0
 RAV4,2013,13495,Semi-Auto,34201,Gasoline,39.2,2.0
 RAV4,2016,19995,Automatic,41643,Hybrid,57.6,2.5
 RAV4,2016,19995,Automatic,31186,Hybrid,57.6,2.5
 RAV4,2016,20595,Automatic,27816,Hybrid,57.6,2.5
 RAV4,2016,17695,Automatic,26650,Gasoline,43.5,2.0
 RAV4,2016,18823,Automatic,30045,Hybrid,57.6,2.5
 RAV4,2016,20066,Automatic,18976,Hybrid,57.6,2.5
 RAV4,2016,18796,Automatic,40586,Hybrid,57.6,2.5
 RAV4,2019,30999,Automatic,10768,Hybrid,51.1,2.5
 RAV4,2017,19995,Automatic,15375,Gasoline,43.5,2.0
 RAV4,2016,20491,Automatic,11098,Hybrid,57.6,2.5
 RAV4,2017,20380,Automatic,26018,Hybrid,57.6,2.5
 RAV4,2013,8990,Manual,70400,Diesel,49.6,2.2
 RAV4,2014,10495,Manual,52429,Diesel,53.0,2.0
 RAV4,2016,20608,Automatic,19000,Hybrid,57.6,2.5
 RAV4,2016,19362,Automatic,50752,Hybrid,57.6,2.5
 RAV4,2014,10244,Manual,56822,Diesel,57.6,2.0
 RAV4,2019,35955,Automatic,2984,Hybrid,49.6,2.5
 RAV4,2017,18229,Automatic,23658,Gasoline,43.5,2.0
 RAV4,2010,6250,Manual,91500,Diesel,48.7,2.2
 RAV4,2011,7500,Automatic,87200,Diesel,39.8,2.2
 RAV4,2007,4395,Manual,73000,Diesel,42.8,2.2
 RAV4,2019,28222,Automatic,10570,Hybrid,49.6,2.5
 RAV4,2012,9995,Manual,42226,Diesel,47.1,2.2
 RAV4,2005,3695,Manual,105000,Diesel,39.8,2.0
 RAV4,2005,3495,Manual,99000,Diesel,39.8,2.0
 RAV4,2015,13800,Automatic,31015,Diesel,42.2,2.2
 RAV4,2014,11450,Automatic,52079,Diesel,42.2,2.2
 RAV4,2017,15574,Manual,32837,Diesel,60.1,2.0
 RAV4,2017,17995,Automatic,31250,Gasoline,43.5,2.0
 RAV4,2017,20000,Automatic,18278,Hybrid,57.6,2.5
 RAV4,2015,15199,Automatic,32611,Gasoline,39.2,2.0
 RAV4,2016,13750,Manual,29005,Diesel,60.1,2.0
 RAV4,2015,10985,Manual,60777,Diesel,53.0,2.0
 RAV4,2013,10440,Manual,49450,Diesel,57.6,2.0
 RAV4,2015,14495,Automatic,34457,Gasoline,39.2,2.0
 RAV4,2012,9939,Manual,31151,Diesel,47.1,2.2
 RAV4,2017,17995,Automatic,36826,Gasoline,43.5,2.0
 RAV4,2016,11199,Manual,81033,Diesel,60.1,2.0
 RAV4,2017,12499,Manual,53813,Diesel,60.1,2.0
 RAV4,2019,32995,Automatic,9000,Hybrid,49.6,2.5
 RAV4,2017,18995,Automatic,20136,Gasoline,43.5,2.0
 RAV4,2017,19695,Automatic,33728,Hybrid,57.6,2.5
 RAV4,2015,15495,Automatic,24912,Gasoline,39.2,2.0
 RAV4,2017,16200,Manual,31696,Diesel,60.1,2.0
 RAV4,2017,22461,Automatic,27849,Hybrid,55.4,2.5
 RAV4,2017,17295,Manual,23340,Diesel,60.1,2.0
 RAV4,2015,13700,Automatic,44095,Diesel,42.2,2.2
 RAV4,2016,21495,Automatic,15100,Hybrid,57.6,2.5
 RAV4,2014,11400,Manual,36933,Diesel,53.0,2.0
 RAV4,2016,21000,Automatic,33195,Hybrid,55.4,2.5
 RAV4,2017,14600,Manual,37393,Diesel,60.1,2.0
 RAV4,2014,10985,Automatic,80933,Diesel,42.2,2.2
 RAV4,2016,20800,Automatic,38101,Hybrid,55.4,2.5
 RAV4,2015,12100,Manual,54520,Diesel,57.6,2.0
 RAV4,2015,13000,Manual,42284,Diesel,53.0,2.0
 RAV4,2014,9985,Manual,63388,Diesel,53.0,2.0
 RAV4,2019,29985,Automatic,10709,Hybrid,49.6,2.5
 RAV4,2017,16985,Automatic,50808,Hybrid,57.6,2.5
 RAV4,2019,28985,Automatic,16709,Hybrid,51.1,2.5
 RAV4,2016,16000,Automatic,101510,Hybrid,55.4,2.5
 RAV4,2016,19500,Automatic,48980,Hybrid,55.4,2.5
 RAV4,2014,13975,Automatic,27549,Diesel,42.2,2.2
 RAV4,2016,19975,Automatic,56772,Hybrid,55.4,2.5
 RAV4,2018,22975,Automatic,11227,Gasoline,43.5,2.0
 RAV4,2006,3499,Manual,71356,Diesel,39.8,2.0
 RAV4,2007,4295,Manual,63742,Diesel,42.8,2.2
 RAV4,2016,17999,Automatic,37185,Hybrid,57.6,2.5
 RAV4,2016,12499,Manual,58056,Diesel,60.1,2.0
 RAV4,2017,23499,Automatic,15236,Hybrid,55.4,2.5
 RAV4,2019,33950,Automatic,9125,Hybrid,49.6,2.5
 RAV4,2017,18950,Automatic,26774,Gasoline,43.5,2.0
 RAV4,2013,7895,Manual,101800,Diesel,49.6,2.2
 RAV4,2016,15000,Automatic,122280,Hybrid,55.4,2.5
 RAV4,2007,2991,Manual,120870,Diesel,42.8,2.2
 RAV4,2016,22499,Automatic,18194,Hybrid,55.4,2.5
 RAV4,2014,13950,Manual,30400,Diesel,49.6,2.2
 RAV4,2019,27950,Automatic,10639,Hybrid,51.1,2.5
 RAV4,2016,18795,Automatic,57000,Hybrid,55.4,2.5
 RAV4,2009,4995,Manual,114321,Gasoline,38.2,2.0
 RAV4,2008,3995,Manual,103000,Diesel,42.8,2.2
 RAV4,2017,20991,Automatic,41000,Hybrid,55.4,2.5
 RAV4,2017,14950,Manual,42543,Diesel,60.1,2.0
 RAV4,2019,36450,Automatic,1756,Hybrid,49.6,2.5
 RAV4,2017,15950,Manual,28863,Diesel,60.1,2.0
 RAV4,2017,19450,Automatic,15182,Gasoline,43.5,2.0
 RAV4,2013,12950,Manual,52574,Diesel,49.6,2.2
 RAV4,2008,2595,Manual,98000,Diesel,42.8,2.2
 RAV4,2017,22450,Automatic,28952,Hybrid,55.4,2.5
 RAV4,2016,14299,Automatic,81051,Hybrid,57.6,2.5
 RAV4,2017,15793,Manual,25447,Diesel,60.1,2.0
 RAV4,2016,12990,Manual,61996,Diesel,60.1,2.0
 RAV4,2012,8995,Manual,49255,Diesel,47.1,2.2
 RAV4,2013,12495,Automatic,39555,Diesel,42.2,2.2
 RAV4,2017,12990,Manual,61680,Diesel,60.1,2.0
 RAV4,2019,32993,Automatic,6102,Hybrid,49.6,2.5
 RAV4,2012,7095,Manual,82000,Diesel,47.1,2.2
 RAV4,2015,13495,Automatic,58974,Diesel,42.2,2.2
 RAV4,2015,11750,Manual,55235,Diesel,49.6,2.0
 RAV4,2013,9495,Manual,55389,Diesel,57.6,2.0
 RAV4,2006,4495,Manual,68000,Diesel,40.4,2.2
 RAV4,2013,11995,Manual,35921,Diesel,49.6,2.2
 RAV4,2011,7975,Automatic,57620,Diesel,39.8,2.2
 RAV4,2008,5195,Automatic,61000,Gasoline,31.4,2.0
 RAV4,2015,11500,Manual,64928,Diesel,53.0,2.0
 RAV4,2005,2394,Manual,113000,Gasoline,32.1,2.0
 RAV4,2016,18795,Automatic,57000,Hybrid,55.4,2.5
 RAV4,2019,28795,Automatic,8639,Hybrid,51.1,2.5
 RAV4,2012,6980,Manual,74510,Diesel,47.1,2.2
 RAV4,2017,14400,Manual,39839,Diesel,60.1,2.0
 RAV4,2017,18000,Automatic,26972,Other,43.5,2.0
 RAV4,2017,20000,Automatic,4909,Other,43.5,2.0
 RAV4,2013,11000,Manual,63251,Diesel,49.6,2.2
 RAV4,2016,21500,Automatic,15297,Hybrid,57.6,2.5
 RAV4,2017,19200,Automatic,25362,Gasoline,43.5,2.0
 RAV4,2016,16249,Automatic,27427,Other,43.5,2.0
 RAV4,2017,22995,Automatic,1454,Hybrid,57.6,2.5
 RAV4,2016,22990,Automatic,25632,Hybrid,55.4,2.5
 RAV4,2002,1600,Manual,140000,Gasoline,32.1,2.0
 RAV4,2017,22495,Automatic,20431,Hybrid,57.6,2.5
 RAV4,2017,22995,Automatic,28076,Hybrid,55.4,2.5
 RAV4,2016,21990,Automatic,33390,Hybrid,55.4,2.5
 RAV4,2016,17990,Automatic,72865,Hybrid,55.4,2.5
 RAV4,2019,36990,Automatic,7000,Hybrid,49.6,2.5
 RAV4,2019,32990,Automatic,5944,Hybrid,49.6,2.5
 RAV4,2017,19990,Automatic,39392,Hybrid,57.6,2.5
 RAV4,2016,18990,Automatic,24508,Gasoline,43.5,2.0
 RAV4,2008,4480,Automatic,116000,Gasoline,31.4,2.0
 RAV4,2015,14490,Manual,22073,Diesel,49.6,2.2
 RAV4,2016,19400,Automatic,15632,Hybrid,57.6,2.5
 RAV4,2017,17500,Automatic,26666,Hybrid,57.6,2.5
 RAV4,2017,18500,Automatic,31620,Hybrid,57.6,2.5
 RAV4,2019,30480,Automatic,7116,Hybrid,49.6,2.5
 RAV4,2017,16900,Automatic,50732,Hybrid,57.6,2.5
 RAV4,2017,22900,Automatic,14873,Hybrid,57.6,2.5
 RAV4,2016,20998,Automatic,31253,Hybrid,57.6,2.5
 RAV4,2019,30000,Automatic,8406,Hybrid,49.6,2.5
 RAV4,2017,19999,Automatic,12502,Gasoline,57.6,2.5
 RAV4,2020,34995,Automatic,8500,Hybrid,49.6,2.5
 RAV4,2016,19995,Automatic,12442,Gasoline,43.5,2.0
 RAV4,2003,3995,Manual,65456,Gasoline,38.2,1.8
 RAV4,2004,5495,Automatic,45229,Gasoline,30.4,2.0
 RAV4,2017,19990,Automatic,23000,Hybrid,57.6,2.5
 RAV4,2019,30495,Automatic,10654,Hybrid,49.6,2.5
 RAV4,2019,30495,Automatic,7984,Hybrid,49.6,2.5
 RAV4,2017,22690,Automatic,16226,Hybrid,57.6,2.5
 RAV4,2016,20960,Automatic,20626,Hybrid,57.6,2.5
 RAV4,2016,18200,Automatic,55199,Hybrid,57.6,2.5
 RAV4,2017,14995,Manual,20125,Diesel,60.1,2.0
 RAV4,2014,10995,Manual,77000,Diesel,49.6,2.2
 RAV4,2016,20995,Automatic,22105,Hybrid,57.6,2.5
 RAV4,2016,19495,Automatic,6574,Other,43.5,2.0
 RAV4,2017,19695,Automatic,22591,Gasoline,43.5,2.0
 RAV4,2017,18995,Automatic,28970,Hybrid,57.6,2.5
 RAV4,2012,10490,Automatic,52000,Diesel,39.2,2.2
 Yaris,2019,14000,Automatic,6821,Gasoline,47.9,1.5
 Yaris,2018,10750,Manual,14000,Gasoline,58.9,1.5
 Yaris,2016,11500,Automatic,31911,Hybrid,78.0,1.5
 Yaris,2014,8500,Automatic,72053,Hybrid,76.3,1.5
 Yaris,2017,8750,Manual,32594,Gasoline,58.9,1.5
 Yaris,2019,15000,Automatic,1401,Hybrid,76.3,1.5
 Yaris,2020,14750,Manual,574,Gasoline,47.9,1.5
 Yaris,2016,12500,Automatic,23150,Hybrid,78.0,1.5
 Yaris,2018,12250,Manual,6821,Gasoline,56.5,1.5
 Yaris,2019,11750,Manual,2408,Gasoline,47.9,1.5
 Yaris,2018,12000,Manual,14550,Gasoline,56.5,1.5
 Yaris,2019,13500,Manual,2157,Gasoline,47.9,1.5
 Yaris,2019,11298,Manual,9785,Gasoline,47.9,1.5
 Yaris,2018,10498,Manual,23354,Gasoline,56.5,1.5
 Yaris,2019,11995,Manual,5571,Gasoline,47.9,1.5
 Yaris,2014,4850,Manual,61170,Gasoline,58.9,1.0
 Yaris,2016,12695,Automatic,15945,Hybrid,78.0,1.5
 Yaris,2014,10495,Automatic,29452,Hybrid,78.0,1.5
 Yaris,2017,8998,Manual,22210,Gasoline,58.0,1.3
 Yaris,2016,8298,Manual,26633,Gasoline,58.0,1.3
 Yaris,2013,5998,Manual,29257,Gasoline,52.3,1.3
 Yaris,2017,8998,Manual,32009,Gasoline,65.7,1.0
 Yaris,2017,8998,Manual,22420,Gasoline,58.9,1.5
 Yaris,2018,10298,Manual,15588,Gasoline,58.9,1.5
 Yaris,2018,8998,Manual,17120,Gasoline,58.9,1.5
